DATE,er,cpi_usa,cpi_can,y,cpi_usa_diff,cpi_can_diff,prices_usa,prices_can,can/usa,can/usa_gt,x
2014-10-01,1.1211545454545455,100.1755,99.47327,-0.011384343434343247,-0.2523000000000053,0.0790099999999967,55,46,0.9929900025455326,0.8363636363636363,-0.1281645429090129
2014-11-01,1.1325388888888888,99.63463,99.07822,-0.02062301587301607,-0.5408699999999982,-0.3950499999999977,56,48,0.9944154958973602,0.8571428571428571,-0.13812339299152854
2014-12-01,1.1531619047619048,99.06969000000001,98.36713,-0.05902809523809527,-0.5649399999999929,-0.7110899999999987,67,65,0.9929084263814694,0.9701492537313433,-0.16025347838043547
2015-01-01,1.21219,98.60348,98.20911,-0.03771526315789475,-0.4662100000000038,-0.1580200000000076,72,71,0.9960004454203847,0.9861111111111112,-0.21618955457961542
2015-02-01,1.2499052631578949,99.03171999999999,99.07822,-0.011926555023923369,0.4282399999999882,0.8691100000000063,62,60,1.0004695465250932,0.967741935483871,-0.24943571663280162
2015-03-01,1.2618318181818182,99.62111999999999,99.78931,0.02815000000000012,0.5893999999999977,0.7110899999999987,62,56,1.0016882966182272,0.9032258064516129,-0.260143521563591
2015-04-01,1.233681818181818,99.82364,99.7103,0.016041818181818046,0.20252000000000692,-0.0790099999999967,59,53,0.9988645976043351,0.8983050847457628,-0.234817220577483
2015-05-01,1.21764,100.3325,100.2634,-0.018855454545454453,0.5088599999999985,0.5531000000000006,61,53,0.9993112899608801,0.8688524590163934,-0.2183287100391199
2015-06-01,1.2364954545454545,100.6839,100.5004,-0.049818181818181984,0.35139999999999816,0.23699999999999477,63,53,0.9981774643215052,0.8412698412698413,-0.23831799022394928
2015-07-01,1.2863136363636365,100.6907,100.5794,-0.028410173160173136,0.006800000000012574,0.07900000000000773,72,60,0.9988946347577283,0.8333333333333334,-0.28741900160590816
2015-08-01,1.3147238095238096,100.5481,100.5794,-0.011857142857142788,-0.14260000000000161,0.0,75,70,1.0003112937986893,0.9333333333333333,-0.3144125157251203
2015-09-01,1.3265809523809524,100.3915,100.4214,0.01935714285714285,-0.15660000000001162,-0.15800000000000125,65,56,1.0002978339799686,0.8615384615384616,-0.3262831184009838
2015-10-01,1.3072238095238096,100.3464,100.5004,-0.02062882205513783,-0.045099999999990814,0.07899999999999352,58,51,1.0015346838551258,0.8793103448275862,-0.3056891256686838
2015-11-01,1.3278526315789474,100.1346,100.4214,-0.04340191387559811,-0.21179999999999666,-0.07899999999999352,57,50,1.0028641448610172,0.8771929824561403,-0.32498848671793024
2015-12-01,1.3712545454545455,99.79241999999999,99.94733000000001,-0.04955598086124402,-0.34218000000001325,-0.47406999999999755,62,58,1.0015523223106526,0.9354838709677419,-0.3697022231438929
2016-01-01,1.4208105263157895,99.95739,100.1844,0.04112052631578944,0.16497000000001094,0.23706999999998857,70,67,1.0022710677019477,0.9571428571428572,-0.4185394586138418
2016-02-01,1.37969,100.0397,100.4214,0.05705086956521743,0.08230999999999256,0.23700000000000898,70,68,1.0038154852523549,0.9714285714285714,-0.3758745147476452
2016-03-01,1.3226391304347827,100.4704,101.0535,0.04082484472049708,0.43070000000000164,0.6320999999999941,66,60,1.0058036993980317,0.9090909090909091,-0.31683543103675094
2016-04-01,1.2818142857142856,100.9468,101.3695,-0.0127142857142859,0.47639999999999816,0.3160000000000025,65,59,1.0041873541310868,0.9076923076923077,-0.27762693158319873
2016-05-01,1.2945285714285715,101.3552,101.7645,0.0051240259740259475,0.4084000000000003,0.394999999999996,66,57,1.0040382733199678,0.8636363636363636,-0.2904902981086037
2016-06-01,1.2894045454545455,101.6881,102.0016,-0.015830454545454398,0.3329000000000093,0.2370999999999981,70,59,1.0030829566094754,0.8428571428571429,-0.2863215888450701
2016-07-01,1.305235,101.5235,101.8436,0.005452391304347826,-0.16460000000000719,-0.15800000000000125,72,57,1.0031529645845543,0.7916666666666666,-0.30208203541544565
2016-08-01,1.299782608695652,101.6168,101.6855,-0.01099358178053822,0.09329999999999927,-0.15809999999999036,60,56,1.0006760693113739,0.9333333333333333,-0.2991065393842782
2016-09-01,1.3107761904761903,101.861,101.7645,-0.014318809523809595,0.2442000000000064,0.07899999999999352,59,52,0.9990526305455473,0.8813559322033898,-0.31172355993064305
2016-10-01,1.325095,101.988,102.0016,-0.018320000000000114,0.12699999999999534,0.2370999999999981,58,48,1.0001333490214535,0.8275862068965517,-0.32496165097854646
